hour,lmp,year,month,day,temp,hrank
9,40.65,2010,8,1,73.5,17
8,36.99,2010,8,1,71.2,18
2,36.39,2010,8,1,69.7,19
3,36.33,2010,8,1,69.2,20
5,35.74,2010,8,1,68.5,21
4,35.42,2010,8,1,68.8,22
6,34.06,2010,8,1,68.2,23
7,28.74,2010,8,1,69.3,24
16,208.83,2010,8,2,78.1,1
15,127.41,2010,8,2,78.6,2
17,113.33,2010,8,2,77.7,3
14,101.48,2010,8,2,78.8,4
13,80.55,2010,8,2,78.4,5
12,76.47,2010,8,2,77.8,6
10,66.61,2010,8,2,75.4,7
11,64.97,2010,8,2,76.9,8
21,63.32,2010,8,2,72.9,9
18,60.28,2010,8,2,76.8,10
19,53.81,2010,8,2,75.6,11
20,52.51,2010,8,2,74,12
22,46.37,2010,8,2,72,13
8,46.16,2010,8,2,71.2,14
9,44.62,2010,8,2,73.4,15
7,43.6,2010,8,2,69.3,16
23,42.23,2010,8,2,71.4,17
24,41.81,2010,8,2,70.8,18
1,40.32,2010,8,2,69.9,19
2,40.27,2010,8,2,69.8,20
6,39.29,2010,8,2,68.2,21
3,38.41,2010,8,2,69.3,22
4,37.95,2010,8,2,68.9,23
5,37.46,2010,8,2,68.5,24
17,79.23,2010,8,3,77.7,1
18,75.46,2010,8,3,76.8,2
15,73.99,2010,8,3,78.6,3
16,71.22,2010,8,3,78.1,4
13,70.51,2010,8,3,78.5,5
14,69.04,2010,8,3,78.8,6
12,63.75,2010,8,3,77.9,7
21,61.94,2010,8,3,73,8
19,60.59,2010,8,3,75.6,9
11,54.52,2010,8,3,76.8,10
20,51.46,2010,8,3,74,11
22,50.12,2010,8,3,72.1,12
10,46.11,2010,8,3,75.3,13
23,42.07,2010,8,3,71.4,14
9,41.09,2010,8,3,73.4,15
8,40.26,2010,8,3,71.2,16
24,39.61,2010,8,3,70.8,17
1,39.59,2010,8,3,69.9,18
7,39.47,2010,8,3,69.3,19
6,37.41,2010,8,3,68.2,20
2,36.95,2010,8,3,69.8,21
3,35.26,2010,8,3,69.3,22
5,34.4,2010,8,3,68.5,23
4,34.2,2010,8,3,68.9,24
21,175.12,2010,8,4,72.9,1
14,159.04,2010,8,4,78.7,2
18,156.67,2010,8,4,76.7,3
15,153.62,2010,8,4,78.5,4
16,145.42,2010,8,4,78,5
13,144.66,2010,8,4,78.3,6
19,144.46,2010,8,4,75.5,7
17,143.61,2010,8,4,77.6,8
20,122.96,2010,8,4,73.9,9
12,112.84,2010,8,4,77.7,10
22,107.53,2010,8,4,72,11
23,79.72,2010,8,4,71.3,12
24,58.55,2010,8,4,70.7,13
11,58.19,2010,8,4,76.7,14
8,50.37,2010,8,4,71.1,15
10,49.46,2010,8,4,75.2,16
9,47.9,2010,8,4,73.3,17
7,46.89,2010,8,4,69.3,18
1,39.22,2010,8,4,70,19
6,39.16,2010,8,4,68.2,20
5,38.25,2010,8,4,68.5,21
2,37.86,2010,8,4,69.8,22
4,37.82,2010,8,4,68.9,23
3,37.52,2010,8,4,69.2,24
13,175.04,2010,8,5,78.1,1
14,164.07,2010,8,5,78.5,2
15,102.51,2010,8,5,78.3,3
7,99.56,2010,8,5,69.2,4
12,87.28,2010,8,5,77.5,5
16,70.7,2010,8,5,77.8,6
8,64.49,2010,8,5,71,7
21,62.13,2010,8,5,72.8,8
1,60.79,2010,8,5,70,9
17,57.53,2010,8,5,77.4,10
18,56.98,2010,8,5,76.5,11
9,52.35,2010,8,5,73.2,12
10,51.43,2010,8,5,75.1,13
11,50.54,2010,8,5,76.6,14
20,50.46,2010,8,5,73.8,15
19,49.06,2010,8,5,75.3,16
6,48.36,2010,8,5,68.1,17
22,46.07,2010,8,5,71.9,18
5,44.56,2010,8,5,68.4,19
2,44.44,2010,8,5,69.7,20
3,43.09,2010,8,5,69.2,21
4,42.13,2010,8,5,68.8,22
23,39.5,2010,8,5,71.2,23
24,37.34,2010,8,5,70.6,24
16,78.76,2010,8,6,77.7,1
13,76.25,2010,8,6,77.9,2
15,73.82,2010,8,6,78.1,3
9,73.18,2010,8,6,72.9,4
17,72.31,2010,8,6,77.2,5
14,71,2010,8,6,78.3,6
12,65.52,2010,8,6,77.4,7
11,62.76,2010,8,6,76.4,8
8,55.23,2010,8,6,70.8,9
18,54.54,2010,8,6,76.4,10
10,53.76,2010,8,6,74.9,11
19,41.52,2010,8,6,75.2,12
1,41.1,2010,8,6,69.9,13
6,40.76,2010,8,6,68,14
7,40.56,2010,8,6,69,15
21,40.15,2010,8,6,72.6,16
3,40.06,2010,8,6,69.1,17
22,39.97,2010,8,6,71.8,18
20,39.62,2010,8,6,73.6,19
2,39.61,2010,8,6,69.6,20
5,38.95,2010,8,6,68.3,21
4,38.63,2010,8,6,68.7,22
23,37.36,2010,8,6,71.1,23
24,35.37,2010,8,6,70.5,24
19,57.4,2010,8,7,75.2,1
18,51.39,2010,8,7,76.4,2
21,48.44,2010,8,7,72.7,3
15,46.56,2010,8,7,78.1,4
11,45.65,2010,8,7,76.4,5
24,44.93,2010,8,7,70.5,6
20,44.56,2010,8,7,73.6,7
12,44.29,2010,8,7,77.4,8
17,44.28,2010,8,7,77.2,9
22,43.88,2010,8,7,71.9,10
16,43.63,2010,8,7,77.7,11
14,43.18,2010,8,7,78.3,12
13,43.1,2010,8,7,78,13
23,40.76,2010,8,7,71.1,14
10,40.22,2010,8,7,74.9,15
9,38.98,2010,8,7,72.9,16
1,38.85,2010,8,7,69.9,17
4,38.4,2010,8,7,68.7,18
3,38,2010,8,7,69.1,19
2,36.88,2010,8,7,69.5,20
7,36.69,2010,8,7,68.9,21
8,36.25,2010,8,7,70.7,22
6,34.47,2010,8,7,68,23
5,33.59,2010,8,7,68.3,24
23,132.82,2010,8,8,71.2,1
22,100.64,2010,8,8,71.9,2
21,96.89,2010,8,8,72.7,3
18,76.18,2010,8,8,76.5,4
20,73.54,2010,8,8,73.7,5
17,72.05,2010,8,8,77.3,6
24,68.82,2010,8,8,70.5,7
19,63.21,2010,8,8,75.3,8
12,62.34,2010,8,8,77.5,9
14,61.68,2010,8,8,78.5,10
15,56.41,2010,8,8,78.3,11
11,55.86,2010,8,8,76.4,12
13,50.51,2010,8,8,78.1,13
16,50.25,2010,8,8,77.8,14
9,44.94,2010,8,8,72.9,15
10,42.87,2010,8,8,74.9,16
1,42.06,2010,8,8,70,17
8,38.9,2010,8,8,70.7,18
3,38.84,2010,8,8,69.1,19
4,37.7,2010,8,8,68.7,20
5,37.21,2010,8,8,68.3,21
2,37.12,2010,8,8,69.5,22
7,35.78,2010,8,8,68.9,23
6,35.44,2010,8,8,68,24
17,302.72,2010,8,9,77.3,1
16,242.47,2010,8,9,77.9,2
14,179.48,2010,8,9,78.6,3
9,168.11,2010,8,9,72.9,4
8,167.3,2010,8,9,70.7,5
10,150.19,2010,8,9,74.9,6
21,147.06,2010,8,9,72.7,7
15,142.98,2010,8,9,78.4,8
13,140.5,2010,8,9,78.2,9
18,137.8,2010,8,9,76.5,10
11,137.71,2010,8,9,76.5,11
20,116.27,2010,8,9,73.7,12
12,116,2010,8,9,77.5,13
19,109.69,2010,8,9,75.4,14
22,89.24,2010,8,9,71.9,15
7,77.64,2010,8,9,68.9,16
1,62.84,2010,8,9,69.9,17
23,58.1,2010,8,9,71.2,18
24,54.74,2010,8,9,70.6,19
6,51.55,2010,8,9,68,20
4,46.72,2010,8,9,68.7,21
3,44.38,2010,8,9,69,22
5,43.66,2010,8,9,68.2,23
2,43.54,2010,8,9,69.5,24
15,155.2,2010,8,10,78.4,1
12,154.57,2010,8,10,77.5,2
21,148.83,2010,8,10,72.6,3
14,144.19,2010,8,10,78.5,4
13,140,2010,8,10,78.1,5
17,138.02,2010,8,10,77.3,6
16,136.85,2010,8,10,77.9,7
18,136.07,2010,8,10,76.4,8
19,108.41,2010,8,10,75.2,9
20,89.41,2010,8,10,73.6,10
11,80.59,2010,8,10,76.4,11
22,70.57,2010,8,10,71.8,12
10,70.2,2010,8,10,74.8,13
23,59.55,2010,8,10,71.1,14
24,59.47,2010,8,10,70.4,15
9,54.74,2010,8,10,72.8,16
1,53.67,2010,8,10,70,17
8,51.77,2010,8,10,70.6,18
7,47.75,2010,8,10,68.8,19
2,43.18,2010,8,10,69.5,20
6,41.19,2010,8,10,68,21
5,40.86,2010,8,10,68.3,22
4,40.15,2010,8,10,68.7,23
3,39.89,2010,8,10,69,24
17,133.73,2010,8,11,77.1,1
16,128.95,2010,8,11,77.8,2
13,123.2,2010,8,11,77.9,3
15,120.48,2010,8,11,78.2,4
14,114.31,2010,8,11,78.3,5
18,109.45,2010,8,11,76.3,6
12,102.27,2010,8,11,77.1,7
11,86.1,2010,8,11,76.1,8
21,75.05,2010,8,11,72.5,9
10,68.17,2010,8,11,74.5,10
19,67.36,2010,8,11,75.1,11
22,64.85,2010,8,11,71.6,12
1,60.45,2010,8,11,69.9,13
2,59.83,2010,8,11,69.3,14
9,59.12,2010,8,11,72.5,15
20,57.51,2010,8,11,73.5,16
7,54.91,2010,8,11,68.5,17
8,52.4,2010,8,11,70.3,18
3,45.88,2010,8,11,68.9,19
6,45.46,2010,8,11,67.7,20
24,43.79,2010,8,11,70.2,21
23,43.67,2010,8,11,70.9,22
5,43.06,2010,8,11,68.1,23
4,41.33,2010,8,11,68.5,24
12,73.58,2010,8,12,76.8,1
11,65.63,2010,8,12,75.8,2
17,64.33,2010,8,12,76.7,3
18,62.8,2010,8,12,75.9,4
16,62.71,2010,8,12,77.4,5
13,62.66,2010,8,12,77.5,6
14,57.88,2010,8,12,77.9,7
20,55.76,2010,8,12,73.1,8
22,50.96,2010,8,12,71.3,9
15,50.63,2010,8,12,77.9,10
19,50.02,2010,8,12,74.7,11
21,48.23,2010,8,12,72.1,12
1,45.86,2010,8,12,69.6,13
7,45.45,2010,8,12,68.2,14
2,43.95,2010,8,12,69.1,15
10,43.36,2010,8,12,74.2,16
8,43.08,2010,8,12,70,17
9,43.04,2010,8,12,72.2,18
6,42.1,2010,8,12,67.5,19
3,40.69,2010,8,12,68.6,20
5,39.53,2010,8,12,67.8,21
23,38.63,2010,8,12,70.6,22
4,38.61,2010,8,12,68.2,23
24,38.19,2010,8,12,69.9,24
17,62.94,2010,8,13,76.5,1
16,57.84,2010,8,13,77.2,2
15,55.72,2010,8,13,77.6,3
10,54.74,2010,8,13,73.9,4
11,54.49,2010,8,13,75.4,5
18,54.03,2010,8,13,75.7,6
12,53.36,2010,8,13,76.5,7
14,49.38,2010,8,13,77.7,8
13,47.66,2010,8,13,77.3,9
9,47.07,2010,8,13,71.9,10
8,42.82,2010,8,13,69.7,11
21,42.66,2010,8,13,71.9,12
19,42.52,2010,8,13,74.5,13
6,41.91,2010,8,13,67.2,14
20,40.39,2010,8,13,72.9,15
24,39.91,2010,8,13,69.7,16
22,39.56,2010,8,13,71.1,17
1,39.44,2010,8,13,69.3,18
7,39.26,2010,8,13,67.9,19
23,38.35,2010,8,13,70.4,20
2,37.76,2010,8,13,68.8,21
5,36.32,2010,8,13,67.5,22
4,33.84,2010,8,13,67.9,23
3,33.31,2010,8,13,68.3,24
11,64.06,2010,8,14,75.2,1
10,63.32,2010,8,14,73.6,2
19,60.66,2010,8,14,74.4,3
21,59.03,2010,8,14,71.8,4
18,58.96,2010,8,14,75.6,5
20,58.17,2010,8,14,72.8,6
12,56.47,2010,8,14,76.3,7
9,54.6,2010,8,14,71.7,8
17,53.28,2010,8,14,76.4,9
15,52.28,2010,8,14,77.5,10
22,48.16,2010,8,14,70.9,11
14,48.15,2010,8,14,77.5,12
13,45.28,2010,8,14,77.1,13
16,44.73,2010,8,14,77.1,14
1,41.74,2010,8,14,69.1,15
8,40.91,2010,8,14,69.5,16
23,40.85,2010,8,14,70.3,17
2,39.75,2010,8,14,68.5,18
4,37.9,2010,8,14,67.7,19
5,36.38,2010,8,14,67.3,20
24,36.26,2010,8,14,69.6,21
3,36.22,2010,8,14,68.1,22
6,36.06,2010,8,14,67,23
7,36.06,2010,8,14,67.7,24
20,49.26,2010,8,15,72.6,1
21,48.93,2010,8,15,71.6,2
22,45.88,2010,8,15,70.7,3
18,43.19,2010,8,15,75.5,4
19,42.28,2010,8,15,74.2,5
23,41.89,2010,8,15,70.1,6
11,41.55,2010,8,15,75.1,7
14,40.44,2010,8,15,77.4,8
13,40.13,2010,8,15,77,9
12,40.03,2010,8,15,76.2,10
15,39.63,2010,8,15,77.4,11
17,39.63,2010,8,15,76.3,12
16,38.13,2010,8,15,76.9,13
10,36.98,2010,8,15,73.5,14
9,36.46,2010,8,15,71.6,15
1,36.17,2010,8,15,68.9,16
24,35.9,2010,8,15,69.4,17
2,35.75,2010,8,15,68.4,18
6,35.37,2010,8,15,66.8,19
4,34.98,2010,8,15,67.5,20
7,34.54,2010,8,15,67.5,21
8,34.52,2010,8,15,69.3,22
5,34.23,2010,8,15,67.1,23
3,33.89,2010,8,15,67.9,24
18,79.79,2010,8,16,75.2,1
21,71.88,2010,8,16,71.3,2
19,68.54,2010,8,16,73.9,3
17,63.45,2010,8,16,76.1,4
15,63.13,2010,8,16,77.1,5
13,53.96,2010,8,16,76.8,6
22,53.61,2010,8,16,70.5,7
20,52.3,2010,8,16,72.3,8
14,51.08,2010,8,16,77.1,9
16,47.89,2010,8,16,76.7,10
10,43.8,2010,8,16,73.3,11
12,43.58,2010,8,16,75.9,12
24,42.42,2010,8,16,69.2,13
11,41.96,2010,8,16,74.9,14
7,41.61,2010,8,16,67.3,15
9,40.93,2010,8,16,71.3,16
23,40.71,2010,8,16,69.8,17
8,40.2,2010,8,16,69,18
6,36.93,2010,8,16,66.6,19
1,35.1,2010,8,16,68.7,20
2,33.33,2010,8,16,68.2,21
5,31.56,2010,8,16,66.9,22
4,30.04,2010,8,16,67.3,23
3,25.43,2010,8,16,67.8,24
15,117.2,2010,8,17,76.9,1
14,114.34,2010,8,17,76.8,2
13,105.11,2010,8,17,76.5,3
12,95.92,2010,8,17,75.7,4
11,94.37,2010,8,17,74.6,5
16,90.42,2010,8,17,76.4,6
9,81.76,2010,8,17,71.1,7
21,80.15,2010,8,17,71,8
10,79.08,2010,8,17,73,9
17,78.54,2010,8,17,75.7,10
20,75.66,2010,8,17,72,11
18,74.21,2010,8,17,74.9,12
19,70.69,2010,8,17,73.6,13
8,66.87,2010,8,17,68.8,14
22,60.1,2010,8,17,70.2,15
7,53.94,2010,8,17,67.1,16
1,50.25,2010,8,17,68.5,17
6,45.01,2010,8,17,66.4,18
24,41.12,2010,8,17,68.9,19
2,40.97,2010,8,17,68,20
3,40.08,2010,8,17,67.6,21
5,40.07,2010,8,17,66.8,22
23,40.04,2010,8,17,69.5,23
4,39.68,2010,8,17,67.1,24
21,55.72,2010,8,18,70.8,1
20,45.93,2010,8,18,71.7,2
22,44.49,2010,8,18,70,3
16,43.99,2010,8,18,76.1,4
17,43.26,2010,8,18,75.4,5
9,42.52,2010,8,18,70.7,6
18,42.1,2010,8,18,74.6,7
8,41.99,2010,8,18,68.4,8
15,41.86,2010,8,18,76.5,9
14,41.64,2010,8,18,76.5,10
10,41.55,2010,8,18,72.6,11
1,41.23,2010,8,18,68.2,12
23,41.03,2010,8,18,69.3,13
19,40.99,2010,8,18,73.3,14
11,39.74,2010,8,18,74.2,15
12,38.46,2010,8,18,75.3,16
13,38.05,2010,8,18,76.1,17
7,37.93,2010,8,18,66.7,18
24,37.8,2010,8,18,68.6,19
2,37.71,2010,8,18,67.7,20
6,36.05,2010,8,18,66.1,21
3,34.29,2010,8,18,67.2,22
4,33.47,2010,8,18,66.8,23
5,33.23,2010,8,18,66.4,24
17,95.96,2010,8,19,75.5,1
18,82.09,2010,8,19,74.6,2
19,79.39,2010,8,19,73.3,3
16,78.48,2010,8,19,76.1,4
15,74.28,2010,8,19,76.5,5
14,68.73,2010,8,19,76.5,6
13,62.76,2010,8,19,76.1,7
20,56.81,2010,8,19,71.7,8
22,56.25,2010,8,19,69.9,9
21,53.57,2010,8,19,70.7,10
12,48.41,2010,8,19,75.3,11
10,45.51,2010,8,19,72.5,12
11,45.5,2010,8,19,74.2,13
24,43.82,2010,8,19,68.6,14
9,43.19,2010,8,19,70.5,15
23,39.59,2010,8,19,69.3,16
8,39.18,2010,8,19,68.2,17
7,37.31,2010,8,19,66.4,18
1,35.86,2010,8,19,67.9,19
2,33.89,2010,8,19,67.5,20
6,31.45,2010,8,19,65.8,21
3,19.82,2010,8,19,67,22
4,2.57,2010,8,19,66.5,23
5,0,2010,8,19,66.1,24
17,74.37,2010,8,20,75.7,1
16,68.82,2010,8,20,76.3,2
15,68.66,2010,8,20,76.7,3
9,66.47,2010,8,20,70.6,4
10,64.02,2010,8,20,72.6,5
13,61.58,2010,8,20,76.3,6
18,61.03,2010,8,20,74.8,7
14,60.2,2010,8,20,76.7,8
11,59.11,2010,8,20,74.3,9
1,57.49,2010,8,20,67.9,10
2,50.19,2010,8,20,67.4,11
12,46.61,2010,8,20,75.5,12
19,44.14,2010,8,20,73.4,13
8,43.58,2010,8,20,68.2,14
6,42.41,2010,8,20,65.7,15
24,41.41,2010,8,20,68.7,16
21,41.27,2010,8,20,70.8,17
20,41.09,2010,8,20,71.8,18
3,40.92,2010,8,20,66.9,19
7,39.35,2010,8,20,66.4,20
4,38.81,2010,8,20,66.5,21
5,38.68,2010,8,20,66.1,22
22,37.47,2010,8,20,70.1,23
23,35.22,2010,8,20,69.3,24
1,59.04,2010,8,21,68,1
20,48.13,2010,8,21,71.8,2
11,45.03,2010,8,21,74.3,3
12,44.56,2010,8,21,75.4,4
2,43.46,2010,8,21,67.4,5
14,42.91,2010,8,21,76.6,6
21,41.9,2010,8,21,70.7,7
19,40.91,2010,8,21,73.3,8
23,40.59,2010,8,21,69.2,9
18,40.54,2010,8,21,74.7,10
10,40.46,2010,8,21,72.7,11
22,40.28,2010,8,21,69.9,12
13,40.2,2010,8,21,76.3,13
17,39.99,2010,8,21,75.6,14
16,39.71,2010,8,21,76.3,15
3,38.73,2010,8,21,66.9,16
24,38.62,2010,8,21,68.6,17
4,37.38,2010,8,21,66.5,18
15,37.31,2010,8,21,76.7,19
5,37.2,2010,8,21,66.1,20
6,36.6,2010,8,21,65.7,21
9,35.99,2010,8,21,70.6,22
8,33.81,2010,8,21,68.2,23
7,31.3,2010,8,21,66.3,24
13,64.56,2010,8,22,76,1
11,61.67,2010,8,22,74,2
14,61.44,2010,8,22,76.3,3
12,57.54,2010,8,22,75.1,4
10,52.32,2010,8,22,72.4,5
21,51.52,2010,8,22,70.4,6
20,51.21,2010,8,22,71.4,7
18,49.75,2010,8,22,74.4,8
15,48.12,2010,8,22,76.4,9
9,46.25,2010,8,22,70.3,10
19,45.2,2010,8,22,72.9,11
17,44.58,2010,8,22,75.4,12
1,42.46,2010,8,22,67.8,13
22,41.85,2010,8,22,69.6,14
16,41.65,2010,8,22,76,15
3,40.75,2010,8,22,66.8,16
2,40.2,2010,8,22,67.3,17
4,39.79,2010,8,22,66.3,18
6,39.74,2010,8,22,65.6,19
7,39.74,2010,8,22,66.2,20
5,39.62,2010,8,22,66,21
8,38.12,2010,8,22,68,22
24,37.4,2010,8,22,68.3,23
23,37.29,2010,8,22,68.9,24
9,70.49,2010,8,23,70.2,1
11,53.56,2010,8,23,73.9,2
20,52.84,2010,8,23,71.3,3
10,51.88,2010,8,23,72.2,4
19,44.19,2010,8,23,72.8,5
8,43.97,2010,8,23,67.8,6
12,41.76,2010,8,23,75,7
16,40.47,2010,8,23,75.9,8
14,40.27,2010,8,23,76.2,9
18,40.17,2010,8,23,74.3,10
21,39.56,2010,8,23,70.3,11
15,39.52,2010,8,23,76.2,12
6,39.04,2010,8,23,65.4,13
17,38.92,2010,8,23,75.2,14
7,38.35,2010,8,23,66,15
22,38.01,2010,8,23,69.5,16
13,37.12,2010,8,23,75.8,17
23,36,2010,8,23,68.7,18
3,35.58,2010,8,23,66.6,19
2,33.85,2010,8,23,67.1,20
1,33.82,2010,8,23,67.6,21
24,32.29,2010,8,23,68.1,22
4,32.26,2010,8,23,66.1,23
5,31.81,2010,8,23,65.8,24
20,41.1,2010,8,24,70.9,1
19,38.45,2010,8,24,72.3,2
17,37.54,2010,8,24,74.9,3
8,36.74,2010,8,24,67.6,4
11,36.74,2010,8,24,73.5,5
10,36.66,2010,8,24,71.9,6
14,36.45,2010,8,24,75.8,7
21,36.33,2010,8,24,69.9,8
16,36.11,2010,8,24,75.5,9
9,36.09,2010,8,24,69.9,10
13,36.04,2010,8,24,75.5,11
12,35.83,2010,8,24,74.7,12
18,35.24,2010,8,24,73.9,13
15,34.89,2010,8,24,75.9,14
23,32.63,2010,8,24,68.4,15
7,31.8,2010,8,24,65.7,16
24,31.8,2010,8,24,67.8,17
22,31.55,2010,8,24,69.2,18
1,30.22,2010,8,24,67.3,19
2,25.84,2010,8,24,66.9,20
3,15.88,2010,8,24,66.4,21
6,0,2010,8,24,65.1,22
4,0,2010,8,24,65.9,23
5,0,2010,8,24,65.6,24
21,52.38,2010,8,25,69.6,1
12,49.89,2010,8,25,74.3,2
20,45.11,2010,8,25,70.5,3
11,44.36,2010,8,25,73.2,4
13,42.92,2010,8,25,75.1,5
15,42.89,2010,8,25,75.4,6
16,41.8,2010,8,25,75.1,7
17,40.42,2010,8,25,74.4,8
14,40.41,2010,8,25,75.5,9
10,39.82,2010,8,25,71.5,10
7,39.73,2010,8,25,65.4,11
18,39.63,2010,8,25,73.5,12
1,39.49,2010,8,25,66.9,13
19,39.44,2010,8,25,72,14
22,39.28,2010,8,25,68.9,15
6,38.87,2010,8,25,64.8,16
24,38.68,2010,8,25,67.5,17
9,37.09,2010,8,25,69.6,18
2,37.07,2010,8,25,66.5,19
23,36.97,2010,8,25,68.1,20
8,36.73,2010,8,25,67.3,21
5,36.64,2010,8,25,65.3,22
3,35.69,2010,8,25,66.1,23
4,34.55,2010,8,25,65.6,24
17,71.35,2010,8,26,74.1,1
16,69.58,2010,8,26,74.8,2
18,67.51,2010,8,26,73.2,3
11,63.96,2010,8,26,72.9,4
21,60.05,2010,8,26,69.3,5
13,59.59,2010,8,26,74.8,6
12,56.79,2010,8,26,74,7
15,52.25,2010,8,26,75.1,8
10,50.54,2010,8,26,71.2,9
19,48.5,2010,8,26,71.6,10
20,48.35,2010,8,26,70.2,11
22,47.21,2010,8,26,68.6,12
14,46.41,2010,8,26,75.1,13
23,42.16,2010,8,26,67.8,14
1,41.49,2010,8,26,66.6,15
24,39.94,2010,8,26,67.2,16
9,38.1,2010,8,26,69.3,17
2,37.7,2010,8,26,66.2,18
6,37.62,2010,8,26,64.5,19
8,36.92,2010,8,26,67,20
7,35.97,2010,8,26,65.1,21
3,35.84,2010,8,26,65.7,22
5,34.9,2010,8,26,64.9,23
4,34.3,2010,8,26,65.3,24
1,58.95,2010,8,27,66.4,1
14,55.6,2010,8,27,75.1,2
17,52.71,2010,8,27,74,3
18,52.36,2010,8,27,73.1,4
23,46.85,2010,8,27,67.7,5
10,46.76,2010,8,27,71,6
16,46.68,2010,8,27,74.7,7
11,46.6,2010,8,27,72.7,8
15,46.55,2010,8,27,75,9
2,45.59,2010,8,27,66,10
21,44.88,2010,8,27,69.2,11
13,44.37,2010,8,27,74.7,12
20,43.02,2010,8,27,70.1,13
12,41.96,2010,8,27,73.9,14
19,41.45,2010,8,27,71.5,15
22,40.08,2010,8,27,68.4,16
6,37.53,2010,8,27,64.3,17
9,37.3,2010,8,27,69.1,18
8,37.2,2010,8,27,66.8,19
5,36.62,2010,8,27,64.7,20
7,36.01,2010,8,27,64.9,21
24,35.6,2010,8,27,67.1,22
3,33.99,2010,8,27,65.5,23
4,33.13,2010,8,27,65.1,24
18,38.96,2010,8,28,72.8,1
17,38.4,2010,8,28,73.8,2
16,37.55,2010,8,28,74.5,3
21,37.5,2010,8,28,69,4
19,37.39,2010,8,28,71.3,5
20,37.05,2010,8,28,69.9,6
15,36.7,2010,8,28,74.8,7
14,34.99,2010,8,28,74.8,8
1,34.77,2010,8,28,66.2,9
13,33.49,2010,8,28,74.4,10
22,33.38,2010,8,28,68.3,11
12,31.86,2010,8,28,73.7,12
3,30.66,2010,8,28,65.4,13
11,30.65,2010,8,28,72.6,14
4,30.37,2010,8,28,64.9,15
23,30.26,2010,8,28,67.6,16
2,30.23,2010,8,28,65.8,17
10,29.91,2010,8,28,70.9,18
24,29.32,2010,8,28,67,19
6,29.2,2010,8,28,64.2,20
5,29.17,2010,8,28,64.6,21
8,29.15,2010,8,28,66.6,22
7,28.93,2010,8,28,64.8,23
9,28.17,2010,8,28,68.9,24
17,66.28,2010,8,29,73.6,1
20,63.58,2010,8,29,69.6,2
19,63.29,2010,8,29,71,3
16,62.74,2010,8,29,74.3,4
18,52.65,2010,8,29,72.6,5
21,52.26,2010,8,29,68.8,6
15,39.82,2010,8,29,74.6,7
14,38.52,2010,8,29,74.6,8
22,38.38,2010,8,29,68.1,9
13,35.06,2010,8,29,74.3,10
23,32.56,2010,8,29,67.3,11
12,30.79,2010,8,29,73.6,12
24,29.57,2010,8,29,66.7,13
11,28.91,2010,8,29,72.5,14
9,28.7,2010,8,29,68.7,15
10,27.92,2010,8,29,70.7,16
1,27.9,2010,8,29,66.1,17
2,27.13,2010,8,29,65.7,18
3,9.6,2010,8,29,65.2,19
4,1.63,2010,8,29,64.8,20
7,0,2010,8,29,64.6,21
5,0,2010,8,29,64.4,22
6,0,2010,8,29,64.1,23
8,0,2010,8,29,66.5,24
17,89.85,2010,8,30,73.4,1
18,81.94,2010,8,30,72.4,2
20,81.08,2010,8,30,69.5,3
16,80.55,2010,8,30,74.1,4
19,79.75,2010,8,30,70.9,5
15,78.32,2010,8,30,74.4,6
21,74.9,2010,8,30,68.6,7
14,71.89,2010,8,30,74.4,8
13,60.22,2010,8,30,74,9
12,50.66,2010,8,30,73.3,10
22,43.77,2010,8,30,67.9,11
11,41.17,2010,8,30,72.1,12
24,38.5,2010,8,30,66.5,13
10,37.09,2010,8,30,70.5,14
23,34.49,2010,8,30,67.2,15
9,33.07,2010,8,30,68.5,16
1,31.42,2010,8,30,65.8,17
2,30.51,2010,8,30,65.5,18
8,30.05,2010,8,30,66.2,19
7,29.94,2010,8,30,64.3,20
6,29.08,2010,8,30,63.8,21
5,28.13,2010,8,30,64.2,22
3,27.87,2010,8,30,65,23
4,27.2,2010,8,30,64.5,24
15,248.63,2010,8,31,74.4,1
13,201.41,2010,8,31,74,2
17,192.72,2010,8,31,73.4,3
16,188.18,2010,8,31,74.1,4
11,180.45,2010,8,31,72,5
12,154.34,2010,8,31,73.2,6
14,149.36,2010,8,31,74.4,7
18,115.41,2010,8,31,72.3,8
10,94.19,2010,8,31,70.3,9
19,91.33,2010,8,31,70.8,10
21,80.82,2010,8,31,68.5,11
20,78.69,2010,8,31,69.4,12
9,65.69,2010,8,31,68.3,13
8,53.49,2010,8,31,66.1,14
6,44.24,2010,8,31,63.7,15
22,43.75,2010,8,31,67.8,16
7,42.28,2010,8,31,64.2,17
2,40.02,2010,8,31,65.3,18
24,39.43,2010,8,31,66.4,19
23,39.09,2010,8,31,67.1,20
3,38.27,2010,8,31,64.8,21
1,37.98,2010,8,31,65.7,22
5,37.08,2010,8,31,64.1,23
4,36.18,2010,8,31,64.4,24
15,139.58,2010,9,1,74.4,1
14,136.99,2010,9,1,74.4,2
17,133.09,2010,9,1,73.4,3
16,133.07,2010,9,1,74.1,4
18,119.54,2010,9,1,72.3,5
20,115.34,2010,9,1,69.4,6
13,110.84,2010,9,1,73.9,7
12,102.13,2010,9,1,73.1,8
19,99.68,2010,9,1,70.8,9
21,97.06,2010,9,1,68.5,10
11,85.59,2010,9,1,71.9,11
22,70.55,2010,9,1,67.8,12
10,63.8,2010,9,1,70.2,13
8,50.16,2010,9,1,65.9,14
